food_id,food_name,category,calories_kcal,carbs_g,protein_g,fat_g,sugar_g,fiber_g,calcium_mg,sodium_mg
1269,가자미찜,찜류,133.22400000000002,4.765320000000001,20.154400000000003,3.3306000000000004,1.41764,1.1956,46.11600000000001,589.2600000000001
1270,가지찜,찜류,120.0,10.23,5.6,6.29,2.64,2.9,21.0,402.0
1271,콩나물찌개,찌개 및 전골류,30.0,2.725,4.0,0.925,0.325,1.0,72.5,547.5
1272,해물 매운탕,찌개 및 전골류,221.0,12.285,37.05,3.38,3.25,4.55,156.0,1358.5
1273,해물전골,찌개 및 전골류,130.0,9.75,16.0,3.2,2.6,3.0,75.0,890.0
1274,홍어찌개,찌개 및 전골류,318.75,19.6875,48.125,6.0625,4.9375,9.375,650.0,525.0
1275,가오리찜,찜류,174.0,21.12,16.200000000000003,5.04,4.199999999999999,7.800000000000001,162.0,762.0
1276,가오리콩나물찜,찜류,174.0,21.0,16.080000000000002,5.04,4.14,7.800000000000001,162.0,666.0
1277,김치찜_돼지고기,찜류,396.0,20.79,29.43,21.15,8.82,9.45,162.0,1597.5
1278,꼬막찜,찜류,30.0,2.19,4.01,0.54,0.62,0.4,28.0,193.0
1279,꽃게콩나물찜,찜류,416.0,40.8,46.88,10.72,7.28,14.4,392.0,1672.0
1280,꽈리고추찜,찜류,41.0,7.51,1.48,0.76,0.92,1.5,11.0,155.0
1281,낙지찜,찜류,444.0,22.86,32.82,25.86,5.34,7.199999999999999,156.0,1302.0
1282,단호박찜,찜류,36.9,9.036,0.8370000000000001,0.144,3.267,1.8,4.5,1.8
1283,달걀찜,찜류,130.9,1.826,12.21,7.711,0.682,0.44,48.400000000000006,958.1
1284,달걀찜_새우젓,찜류,22.0,0.625,2.0,1.155,0.095,0.05,12.0,92.0
1285,닭찜_간장,찜류,178.07500000000002,10.62165,25.349500000000003,2.8492000000000006,3.1006000000000005,1.4665,20.950000000000003,586.6
1286,대구볼찜,찜류,288.0,34.368,27.072000000000003,7.872,6.976000000000001,11.52,172.8,915.2
1287,꽁치튀김,튀김류,105.0,2.41,5.3,7.84,0.0,0.1,11.0,222.0
1288,복지리,찌개 및 전골류,180.0,8.94,33.599999999999994,1.86,2.1,3.6,114.0,1254.0
1289,볼락 매운탕,찌개 및 전골류,106.86,10.22294,12.467,1.85224,4.52374,2.8496,49.868,680.342
1290,붕어 매운탕,찌개 및 전골류,138.0,6.48,18.6,4.199999999999999,1.5,3.0,90.0,672.0
1291,삼치찌개,찌개 및 전골류,148.5,9.9495,18.414,3.801600000000001,3.2076,2.97,47.52,1030.59
1292,섞어찌개(모듬찌개),찌개 및 전골류,187.59,17.9413,8.177,10.0529,4.329,5.291,43.29,933.14
1293,송어 매운탕,찌개 및 전골류,148.932,11.11474,18.2028,3.7233,4.30248,3.3096,68.95,681.226
1294,숭어 매운탕,찌개 및 전골류,140.658,11.33538,18.7544,2.39946,4.30248,3.3096,71.708,664.678
1295,아귀 매운탕,찌개 및 전골류,150.0,12.9,22.200000000000003,2.04,3.06,5.4,78.0,1104.0
1296,애호박찌개,찌개 및 전골류,38.59,8.0358,2.043,0.3859,3.4731,3.632,24.97,599.28
1297,애호박찌개_감자,찌개 및 전골류,115.9,11.8035,11.285,2.8974999999999995,2.5315,4.27,149.45,640.5
1298,어묵 매운탕,찌개 및 전골류,216.0,27.84,15.0,5.34,5.34,2.4000000000000004,90.0,1482.0
1299,연두부찌개,찌개 및 전골류,108.276,6.677020000000001,12.3744,3.81544,2.4491,2.0624,131.478,750.1980000000001
1300,우럭 매운탕,찌개 및 전골류,203.0,19.81,24.5,4.2,4.83,7.0,133.0,1008.0
1301,잉어 매운탕,찌개 및 전골류,143.416,11.25264,15.7206,4.1370000000000005,4.30248,3.3096,79.982,637.098
1302,잡탕전골,찌개 및 전골류,271.992,24.23643,23.7993,8.402610000000001,3.54561,3.3999,77.712,1355.103
1303,장어매운탕,찌개 및 전골류,159.964,11.25264,15.7206,5.81938,4.30248,3.3096,68.95,639.856
1304,조기찌개,찌개 및 전골류,55.2,4.632,5.76,1.536,1.416,1.68,24.0,225.6
1305,참치찌개,찌개 및 전골류,146.412,10.6323,18.8244,3.3814200000000003,4.46208,2.7888,31.374,1066.716
1306,김치순두부,찌개 및 전골류,42.0,1.54,4.7,1.8,0.86,0.8,15.0,107.0
1307,김치순두부_바지락,찌개 및 전골류,177.6,7.584,20.16,6.672,3.408,2.88,81.6,571.1999999999999
1308,김치순두부_해물,찌개 및 전골류,94.5,4.455,10.8,3.6720000000000006,1.944,2.16,43.2,515.7
1309,꽃게 매운탕,찌개 및 전골류,72.19900000000001,3.0277000000000003,13.2753,0.6288300000000001,1.37411,0.4658,109.463,393.60100000000006
1310,대구 매운탕,찌개 및 전골류,93.0,6.27,15.3,1.0499999999999998,1.65,2.7,54.0,657.0
1311,대구 매운탕_내장,찌개 및 전골류,117.0,6.959999999999999,19.8,1.44,2.22,2.7,69.0,642.0
1312,대구 매운탕_내장_알,찌개 및 전골류,123.0,8.16,20.1,1.59,3.3000000000000003,2.7,75.0,600.0
1313,대구지리,찌개 및 전골류,96.0,5.16,16.200000000000003,1.26,0.72,3.0,90.0,918.0
1314,대구탕,찌개 및 전골류,342.225,38.253150000000005,35.743500000000004,6.7684500000000005,10.1907,8.3655,212.94,2167.425
1315,도루묵찌개,찌개 및 전골류,311.22,19.957600000000003,33.592,11.4114,6.422000000000001,6.916,133.38000000000002,306.28000000000003
1316,명태 매운탕,찌개 및 전골류,306.25,19.6875,44.375,6.4375,4.9375,9.375,300.0,362.5
1317,모듬채소전골,찌개 및 전골류,90.0,9.45,8.1,2.7,2.745,4.05,49.5,652.5
1318,민어 매운탕,찌개 및 전골류,157.5,13.41,20.25,3.555,4.140000000000001,4.5,85.5,630.0
1319,버섯 샤브샤브,찌개 및 전골류,131.76,12.0048,9.76,6.6368,2.3424,4.88,29.28,697.84
1320,번데기탕,찌개 및 전골류,46.0,0.84,4.4,2.96,0.36,0.4,16.0,218.0
1321,병어찌개,찌개 및 전골류,161.352,10.1592,15.8364,6.15528,3.22704,2.988,59.76,1449.18
1322,보신탕,찌개 및 전골류,252.0,12.72,18.0,16.080000000000002,3.18,6.6000000000000005,114.0,390.0
1323,복 매운탕,찌개 및 전골류,186.0,13.5,30.6,2.34,3.4799999999999995,6.0,96.0,1368.0
1324,소고기 샤브샤브,찌개 및 전골류,427.8,37.944,27.435,18.972,3.7200000000000006,5.58,74.4,1060.2
1325,소고기전골,찌개 및 전골류,190.0,9.9,12.0,11.7,4.9,4.5,75.0,500.0
1326,순대전골,찌개 및 전골류,342.0,28.26,25.245,14.31,3.06,6.3,85.5,720.0
1327,아귀지리,찌개 및 전골류,113.4,4.806,21.438,0.7020000000000001,1.08,1.62,43.2,469.8
1328,알탕_해물,찌개 및 전골류,432.4,21.526,64.108,9.682,5.170000000000001,7.52,235.0,1466.4
1329,오리백숙,찌개 및 전골류,1004.4,45.117,59.616,62.532,4.374,2.43,64.8,550.8
1330,오리탕,찌개 및 전골류,873.6,31.164,56.112,58.632000000000005,7.896,10.920000000000002,168.0,1150.8
1331,오징어찌개,찌개 및 전골류,94.203,8.827169999999999,12.5604,1.15137,3.34944,1.3956,27.912,708.2669999999999
1332,청국장찌개,찌개 및 전골류,108.0,11.784,9.6,2.424,2.28,5.52,84.0,703.1999999999999
1333,청국장찌개_해물,찌개 및 전골류,88.8,9.192,9.12,1.92,1.728,3.84,96.0,528.0
1334,청국장찌개_모듬,찌개 및 전골류,100.8,10.968,9.12,2.304,2.064,5.04,81.6,580.8
1335,콩비지찌개,찌개 및 전골류,202.02,14.959099999999998,19.24,6.926399999999999,4.521399999999999,10.101,101.01,562.77
1336,가자미 매운탕,찌개 및 전골류,170.5,7.699999999999999,24.75,4.51,2.09,3.3,66.0,715.0
1337,감자 소고기찌개,찌개 및 전골류,151.296,12.00912,10.0864,7.15504,2.0488,3.152,37.824,841.584
1338,광어 매운탕,찌개 및 전골류,378.0,17.64,53.400000000000006,10.44,4.62,6.6000000000000005,240.0,330.0
1339,국수전골,찌개 및 전골류,402.776,66.64112,15.5618,8.375910000000001,4.988930000000001,5.4924,59.501,1363.946
1340,된장찌개_두부_호박,찌개 및 전골류,121.6,10.374,11.78,3.952,3.306,5.319999999999999,171.0,619.4
1341,된장찌개_바지락,찌개 및 전골류,186.75000000000003,20.252,15.355000000000002,5.063000000000001,3.486,7.885000000000001,103.75,1128.8000000000002
1342,된장찌개_소고기,찌개 및 전골류,139.2,10.368,10.08,6.24,2.976,4.32,52.8,842.4
1343,된장찌개_미더덕,찌개 및 전골류,86.496,7.11552,8.6496,2.59488,1.7952,3.1008,148.512,1137.504
1344,된장찌개_콩나물,찌개 및 전골류,87.89,8.00598,8.789,3.0362,1.39026,4.4744,135.83,877.302
1345,매운탕_동태_해물,찌개 및 전골류,334.8,16.368000000000002,53.475,6.417,4.464,7.440000000000001,232.50000000000003,1348.5
1346,매운탕_메기_해물,찌개 및 전골류,324.0,31.680000000000003,29.664,9.288,6.696000000000001,6.48,158.4,1648.8
1347,매운탕_해물,찌개 및 전골류,214.5,11.895,35.685,3.4450000000000003,3.38,4.55,162.5,1066.0
1348,버섯전골,찌개 및 전골류,136.64,14.1032,10.248,6.783199999999999,2.4888,6.344,34.16,702.72
1349,버섯전골_소고기,찌개 및 전골류,236.0,18.76,16.44,12.08,4.04,4.8,44.0,576.0
1350,불낙전골,찌개 및 전골류,276.0,18.32,28.0,10.68,4.6,4.8,76.0,1000.0
1351,불낙전골_해물,찌개 및 전골류,323.4,22.968,28.38,13.992,4.619999999999999,5.94,105.6,785.4
1352,고추장찌개_두부,찌개 및 전골류,224.0,16.68,21.04,8.52,4.32,5.2,68.0,552.0
1353,곱창전골,찌개 및 전골류,267.90000000000003,15.162,20.349,14.877,4.389,5.7,68.4,632.7
1354,김치전골,찌개 및 전골류,220.0,27.005000000000003,16.5,5.61,4.4,7.15,82.5,396.0
1355,김치찌개_꽁치,찌개 및 전골류,112.8,5.856,10.32,5.52,2.088,3.12,146.4,564.0
1356,김치찌개_돼지고기,찌개 및 전골류,213.5,15.75,16.625,9.205,3.71,5.95,87.5,829.5
1357,김치찌개_돼지고기_두부,찌개 및 전골류,109.5,6.6065,12.41,3.358,2.4090000000000003,4.38,62.05,438.0
1358,김치찌개_참치,찌개 및 전골류,105.6,6.048,9.36,4.848,2.424,3.6,45.6,470.4
1359,김치찌개_삼겹살,찌개 및 전골류,187.2,7.152,8.4,13.344,2.256,3.6,48.0,499.2
1360,꽁치찌개_김치,찌개 및 전골류,144.0,6.864,14.88,6.24,2.568,3.6,184.8,748.8
1361,꽃게탕,찌개 및 전골류,186.093,14.806530000000002,25.082100000000004,3.3173100000000004,4.935510000000001,4.0455000000000005,226.54800000000003,817.1910000000001
1362,낙지전골,찌개 및 전골류,150.5,15.308,18.017,2.58,4.128,4.3,68.8,851.4
1363,내장전골,찌개 및 전골류,272.6,13.583000000000002,25.427000000000003,13.536,3.384,5.170000000000001,84.60000000000001,601.6
1364,동태찌개,찌개 및 전골류,152.5,12.505,19.825,3.111,3.66,5.49,103.7,1079.7
1365,돼지고기찌개,찌개 및 전골류,201.6,10.26,14.688,11.304,2.3760000000000003,2.52,25.2,518.4
1366,된장찌개_냉이,찌개 및 전골류,76.0,10.76,6.8,1.32,3.0,4.4,112.0,1784.0
1367,된장찌개_달래,찌개 및 전골류,160.0,6.52,13.6,8.52,1.12,3.6,172.0,752.0
1368,어묵국물,국 및 탕류,21.0,3.1500000000000004,1.5,0.39,0.42,0.6000000000000001,18.0,702.0
1369,어묵탕,국 및 탕류,180.0,23.52,12.6,4.38,4.32,1.7999999999999998,72.0,1530.0
1370,어묵탕_고춧가루,국 및 탕류,216.0,27.84,15.0,5.34,5.4,2.4000000000000004,84.0,1440.0
1371,얼갈이 된장국,국 및 탕류,30.0,4.47,2.4000000000000004,0.78,1.11,2.7,132.0,561.0
1372,올갱이해장국,국 및 탕류,107.42,9.2748,10.48,3.5370000000000004,2.0174000000000003,4.454,296.06,896.0400000000001
1373,조개 미역국,국 및 탕류,33.0,2.91,4.5,0.72,0.21,1.7999999999999998,69.0,723.0
1374,조개탕,국 및 탕류,36.0,2.1,5.4,0.4499999999999999,0.54,0.3,39.0,333.0
1375,참치 미역국,국 및 탕류,83.2,2.9760000000000004,10.56,3.712,0.0,1.92,57.6,947.2
1376,콩나물 선짓국_낙지,국 및 탕류,161.07,13.7293,23.777,2.6078,2.2243,6.9030000000000005,161.07,1119.82
1377,콩나물 황태국,국 및 탕류,90.0,2.97,13.8,2.61,0.8999999999999999,0.8999999999999999,66.0,387.0
1378,해물 된장국,국 및 탕류,121.6,6.208,18.880000000000003,2.08,2.112,1.92,83.2,1020.8
1379,호박 된장국,국 및 탕류,28.9,3.689,2.04,0.68,0.833,1.36,18.7,360.4
1380,홍합 미역국,국 및 탕류,15.0,0.96,2.1,0.48,0.0,0.3,18.0,234.0
1381,홍합국(홍합탕),국 및 탕류,51.0,2.25,8.399999999999999,0.72,0.12,0.0,27.0,411.0
1382,갈치찌개,찌개 및 전골류,175.5,11.544,16.068,6.123,3.354,3.51,62.4,530.4
1383,감자탕,찌개 및 전골류,175.5,15.275,18.85,4.095,2.34,4.55,32.5,708.5
1384,개고기전골,찌개 및 전골류,466.2,14.805,35.028,31.689,3.339,8.819999999999999,214.2,686.6999999999999
1385,바지락 된장국,국 및 탕류,48.0,5.34,4.800000000000001,1.0499999999999998,1.23,2.4000000000000004,75.0,390.0
1386,바지락 미역국,국 및 탕류,39.0,3.66,5.699999999999999,0.8400000000000001,0.3,2.1,87.0,912.0
1387,배추 된장국,국 및 탕류,30.8,4.255999999999999,2.24,0.644,1.512,1.96,39.2,406.0
1388,배추 된장국_바지락,국 및 탕류,80.0,6.848000000000001,9.6,1.632,3.264,3.2,176.0,1033.6
1389,배추 된장국_소고기,국 및 탕류,140.0,6.58,10.15,8.12,1.75,2.45,38.5,693.0
1390,뼈다귀해장국,국 및 탕류,136.5,6.24,17.55,4.095,2.34,2.6,26.0,702.0
1391,새우젓국,국 및 탕류,73.60000000000001,7.072,6.4,2.304,2.4000000000000004,3.2,86.4,883.2
1392,선지해장국_내장,국 및 탕류,204.0,12.419999999999998,26.4,5.88,2.46,3.6,78.0,1668.0
1393,선짓국,국 및 탕류,162.0,12.9,21.6,2.94,2.7,4.199999999999999,78.0,1488.0
1394,선짓국_내장,국 및 탕류,270.0,11.82,32.400000000000006,9.78,2.22,3.6,72.0,1902.0
1395,소고기 미역국,국 및 탕류,63.0,2.76,4.800000000000001,4.11,0.06,2.1,66.0,774.0
1396,소고기 미역국_바지락,국 및 탕류,33.0,2.7,3.3000000000000003,1.71,0.12,2.1,63.0,729.0
1397,소고기국_무_당면,국 및 탕류,191.42,16.4396,10.134,9.4021,0.7882,1.126,39.41,33.78
1398,시금치 된장국,국 및 탕류,36.0,4.949999999999999,3.0,0.78,1.5,2.4000000000000004,42.0,534.0
1399,시래기 된장국,국 및 탕류,33.0,4.800000000000001,2.1,0.78,0.78,3.0,69.0,498.0
1400,쑥 된장국,국 및 탕류,39.2,4.592,2.8,1.3159999999999998,0.8119999999999999,2.52,42.0,456.4
1401,아욱 된장국,국 및 탕류,36.0,5.67,3.0,0.66,0.6000000000000001,3.0,165.0,456.0
1402,어묵국,국 및 탕류,192.0,24.96,13.2,4.68,4.68,2.4000000000000004,78.0,1500.0
1403,깻잎튀김,튀김류,143.51399999999998,12.39768,4.221,8.29125,0.05427,1.3868999999999998,76.581,332.856
1404,김치 콩나물국,국 및 탕류,33.0,4.23,2.7,0.8400000000000001,1.41,2.4000000000000004,42.0,438.0
1405,꼬리곰탕,국 및 탕류,320.0,18.32,18.4,17.36,1.84,0.8,32.0,632.0
1406,꼬리곰탕_당면,국 및 탕류,391.95,17.316,22.815,24.0435,1.2285,1.17,46.8,1064.7
1407,낙지탕(맑은탕),국 및 탕류,96.0,4.800000000000001,18.0,0.96,1.56,1.7999999999999998,60.0,852.0
1408,동태국,국 및 탕류,50.728,3.90904,8.0568,0.4476,1.16376,1.492,35.808,653.496
1409,냉이 된장국,국 및 탕류,48.0,6.33,4.199999999999999,1.2000000000000002,1.38,3.6,99.0,534.0
1410,다슬기 된장국,국 및 탕류,69.0,7.800000000000001,6.300000000000001,2.04,1.23,3.6,363.0,384.0
1411,닭고기 미역국,국 및 탕류,58.8,1.988,8.959999999999999,2.072,0.0279999999999999,1.4,47.6,534.8
1412,두부 달걀탕,국 및 탕류,144.0,5.056000000000001,15.04,6.752,0.32,3.2,179.20000000000002,736.0
1413,두부 된장국,국 및 탕류,57.325,4.08154,5.7325,2.10956,0.94013,2.293,73.376,465.479
1414,두부 된장국_바지락,국 및 탕류,63.0,4.92,6.0,2.01,1.53,2.1,45.0,375.0
1415,두부 된장국_유부,국 및 탕류,75.0,4.62,5.4,3.99,1.02,2.1,75.0,621.0
1416,두부국,국 및 탕류,51.3,3.375,4.86,2.241,0.5940000000000001,1.62,48.6,499.50000000000006
1417,메밀묵국,국 및 탕류,93.925,17.38335,2.3120000000000003,1.83515,2.09525,2.601,24.565,359.805
1418,몸국,국 및 탕류,143.0,10.01,18.85,4.2250000000000005,2.6,6.5,162.5,773.5
1419,무 된장국,국 및 탕류,42.0,5.683999999999999,2.8,0.98,1.904,1.96,36.4,520.8
1420,무 북어국,국 및 탕류,81.0,3.1500000000000004,12.3,2.1,1.14,0.8999999999999999,60.0,468.0
1421,미역 된장국,국 및 탕류,42.0,5.068,3.36,1.596,0.952,3.08,58.8,966.0
1422,깐풍기,튀김류,342.0,29.556000000000004,23.94,13.86,6.084,5.04,28.8,252.0
1423,삼계탕,국 및 탕류,792.0,50.76,66.78,33.75,4.32,4.5,54.0,522.0
1424,새우탕,국 및 탕류,304.20000000000005,19.08855,47.151,4.258800000000001,6.7684500000000005,6.0840000000000005,220.545,1650.285
1425,오징어국,국 및 탕류,72.0,4.59,11.1,1.17,1.47,1.5,24.0,705.0
1426,육개장_닭고기,국 및 탕류,163.8,10.332,21.0,4.5360000000000005,1.932,3.3600000000000003,75.60000000000001,495.6
1427,육개장_소고기,국 및 탕류,241.2,12.2409,12.06,16.2207,3.7989,4.221,96.48,1326.6
1428,육개장_돼지고기,국 및 탕류,147.20000000000002,11.104,18.56,3.936,3.5200000000000005,3.2,41.6,595.2
1429,콩나물국,국 및 탕류,12.5,1.1749999999999998,1.75,0.35,0.175,0.5,42.5,230.0
1430,콩나물국_고춧가루,국 및 탕류,24.0,2.76,2.4000000000000004,0.75,0.42,1.2000000000000002,27.0,513.0
1431,콩나물국_김치,국 및 탕류,27.0,3.3000000000000003,2.7,0.81,0.78,1.5,33.0,492.0
1432,콩나물국_청양고추,국 및 탕류,24.0,2.91,2.7,0.75,0.48,1.2000000000000002,27.0,537.0
1433,토란국,국 및 탕류,108.8,11.392,6.08,4.64,0.8320000000000001,2.8800000000000003,35.2,582.4
1434,감자 된장국,국 및 탕류,70.4,10.592,4.48,1.024,0.96,2.8800000000000003,76.80000000000001,691.2
1435,건새우 미역국,국 및 탕류,86.4,2.9440000000000004,12.16,3.3280000000000003,0.0,1.92,864.0,1164.8
1436,고디국(다슬기맑은국),국 및 탕류,51.0,4.74,4.199999999999999,2.13,0.6900000000000001,2.7,261.0,288.0
1437,근대 된장국,국 및 탕류,30.0,4.08,2.7,0.75,0.63,2.4000000000000004,48.0,552.0
1438,김국,국 및 탕류,41.6,7.487999999999999,2.8800000000000003,0.8,0.8640000000000001,1.6,25.6,364.8
1439,김치 된장국,국 및 탕류,42.0,5.516,3.08,1.0639999999999998,1.988,3.08,44.8,669.1999999999999
1440,망둥어찌개,찌개 및 전골류,131.472,10.1592,17.6292,2.5398,3.22704,2.988,53.784,1443.204
1441,닭고기육개장,국 및 탕류,163.8,10.5,20.832,4.494000000000001,1.932,3.3600000000000003,75.60000000000001,495.6
1442,닭곰탕,국 및 탕류,225.0,7.695,28.575,8.1,0.9,1.8,67.5,508.5
1443,닭백숙,국 및 탕류,341.6,27.389,25.803,12.871,2.257,1.22,18.3,298.9
1444,무국,국 및 탕류,22.4,3.84,0.96,0.544,1.2480000000000002,1.2800000000000002,25.6,588.8000000000001
1445,무국_들깨,국 및 탕류,40.5,4.401,1.62,2.052,1.1880000000000002,1.62,35.1,459.00000000000006
1446,무국_소고기_콩나물,국 및 탕류,108.0,6.48,8.7,5.49,2.16,2.4000000000000004,33.0,492.0
1447,무국_소고기_느타리,국 및 탕류,74.624,4.3142,3.9644,4.92052,1.70236,1.6324,13.992,219.208
1448,무국_어묵,국 및 탕류,67.2,8.096,6.08,1.2480000000000002,2.144,0.6400000000000001,137.6,713.6
1449,미역국,국 및 탕류,26.422,2.20984,3.8432,1.10492,0.0240199999999999,1.9216,141.718,814.2779999999999
1450,미역냉국_오이,국 및 탕류,33.0,8.100000000000001,1.5,0.33,5.550000000000001,1.7999999999999998,57.0,870.0
1451,미역냉국_오이_고추,국 및 탕류,33.0,7.649999999999999,1.5,0.33,4.949999999999999,2.1,57.0,759.0
1452,배추국_들깨,국 및 탕류,64.0,5.664000000000001,3.2,4.0,1.952,3.5200000000000005,64.0,681.6
1453,북어국_무,국 및 탕류,90.0,2.91,13.5,2.46,0.99,0.8999999999999999,63.0,444.0
1454,북어국_콩나물,국 및 탕류,90.0,2.97,13.8,2.61,0.8999999999999999,0.8999999999999999,66.0,387.0
1455,북어국_달걀,국 및 탕류,96.0,2.67,14.7,2.73,0.8999999999999999,0.8999999999999999,66.0,450.0
1456,사골국,국 및 탕류,197.05,16.5522,10.134,9.4021,1.0134,1.126,28.15,33.78
1457,흑임자 죽,죽 및 스프류,274.54,42.3724,5.698,8.728299999999999,0.3884999999999999,2.849,137.26999999999998,336.7
1458,굴죽,죽 및 스프류,277.13,43.4084,6.215999999999999,7.7441,0.4921,1.295,121.73,507.64
1459,대합죽,죽 및 스프류,274.54,43.01989999999999,6.475,7.4851,0.4403,1.295,59.56999999999999,577.5699999999999
1460,땅콩죽,죽 및 스프류,300.44,46.82719999999999,8.806,8.754199999999999,1.1914,2.849,15.54,370.37
1461,복죽,죽 및 스프류,277.13,43.6156,6.993,7.0707,0.0259,0.7769999999999999,33.67,398.86
1462,소고기 감자죽,죽 및 스프류,281.6,43.68000000000001,9.920000000000002,6.4,1.024,2.24,12.8,121.6
1463,오리감자죽,죽 및 스프류,292.94,45.6322,11.174,6.4628000000000005,0.8456000000000001,3.3220000000000005,18.12,365.42
1464,잡곡죽,죽 및 스프류,262.92600000000004,46.12566000000001,11.361,3.79782,1.55808,7.790400000000001,42.19800000000001,383.0280000000001
1465,홍합 미나리죽,죽 및 스프류,204.61,42.3983,5.956999999999999,0.7769999999999999,1.9166,3.108,20.72,435.12
1466,홍합 소고기죽,죽 및 스프류,295.798,41.5472,13.9996,7.2256,1.44512,2.0322,38.386,121.932
1467,갈비탕,국 및 탕류,390.53,18.012199999999996,19.925,24.9461,1.0361,0.797,39.85,518.05
1468,갈비탕_소금제외,국 및 탕류,658.6,31.154,40.7,40.25600000000001,2.886,2.22,66.60000000000001,458.8
1469,굴국_두부,국 및 탕류,57.6,3.136,6.4,2.08,0.448,0.96,172.8,745.6
1470,김치국_콩나물,국 및 탕류,13.6,1.836,1.02,0.306,0.5780000000000001,1.02,13.6,192.1
1471,내장탕,국 및 탕류,200.97,9.6831,13.398,12.0582,2.8623,4.263,73.08,1808.73
1472,비빔냉면,면 및 만두류,540.0,87.17999999999999,22.8,9.96,8.22,6.6000000000000005,60.0,912.0
1473,어묵 우동,면 및 만두류,568.0,102.16,16.8,8.8,1.76,5.6,112.0,2144.0
1474,오븐스파게티,면 및 만두류,854.0,117.39,39.2,24.43,12.25,8.4,497.0,840.0
1475,장국국수,면 및 만두류,576.0,78.56,26.4,14.72,2.16,2.4,192.0,1992.0
1476,쟁반국수,면 및 만두류,616.0,103.62,22.55,12.98,15.84,7.699999999999999,170.5,891.0
1477,짜장면,면 및 만두류,918.0,174.84,31.8,15.419999999999998,17.4,19.200000000000003,114.0,2466.0
1478,짬뽕라면,면 및 만두류,696.15,94.248,26.01,22.338,2.1420000000000003,6.885000000000001,351.90000000000003,696.15
1479,치즈 스파게티_해물,면 및 만두류,693.0,106.26,31.5,14.63,14.98,8.4,252.0,931.0
1480,해물 스파게티,면 및 만두류,574.0,89.74000000000001,33.6,7.909999999999999,13.3,7.700000000000001,119.0,875.0
1481,회냉면,면 및 만두류,586.08,105.34788000000002,24.9084,6.373620000000001,10.47618,5.1282,205.128,2153.844
1482,닭죽,죽 및 스프류,552.0,90.88,36.8,2.68,4.4,3.2,32.0,740.0
1483,전복죽,죽 및 스프류,444.0,75.9,15.0,7.86,0.6000000000000001,3.6,54.0,870.0
1484,채소죽_달걀,죽 및 스프류,366.0,59.28,8.399999999999999,10.14,2.16,3.0,42.0,498.0
1485,팥죽,죽 및 스프류,178.70999999999998,35.3535,6.993,0.4144,0.1295,4.403,20.72,339.29
1486,호박죽,죽 및 스프류,348.0,79.98,6.6000000000000005,1.32,23.76,9.0,36.0,636.0
1487,두부 청국장찌개,찌개 및 전골류,93.6,10.416,8.4,2.28,1.992,4.56,72.0,528.0
1488,쟁반짜장,면 및 만두류,1305.0,212.67,52.65,23.67,21.78,14.4,189.0,2889.0
1489,중식우동,면 및 만두류,873.6,146.784,45.408,8.064,7.871999999999999,8.64,163.2,1939.2
1490,짬뽕,면 및 만두류,860.0,149.2,43.0,12.9,9.6,17.0,200.0,1950.0
1491,쫄면,면 및 만두류,858.0,170.29999999999998,25.545,6.825,24.83,7.8,117.0,4088.5
1492,칼국수,면 및 만두류,499.356,103.11444,13.8996,1.4929199999999998,1.13256,4.6332,87.51599999999999,947.232
1493,칼국수_소고기,면 및 만두류,570.0,90.1,22.0,10.7,3.1,3.0,30.0,1790.0
1494,해물칼국수,면 및 만두류,847.0,161.04000000000002,33.989999999999995,4.4,2.42,5.5,209.0,2772.0
1495,고기만두,면 및 만두류,330.75,41.4225,20.79,7.906499999999999,0.8505,4.409999999999999,53.55,1014.3
1496,군만두,면 및 만두류,563.487,64.89106,21.8705,23.80025,1.13212,13.6369,151.807,609.801
1497,김치만두,면 및 만두류,409.5,47.7225,27.405,10.395,2.5515,7.56,113.4,1357.65
1498,막국수,면 및 만두류,424.908,80.29296000000001,14.652,4.3956,1.2454200000000002,3.663,36.63,1655.6760000000002
1499,미트 스파게티,면 및 만두류,381.5,65.03,15.05,6.65,9.87,4.9,45.5,476.0
1500,바지락 수제비_감자,면 및 만두류,310.0,50.8,13.0,4.5,2.3000000000000003,4.0,60.0,1970.0
1501,볶음 우동,면 및 만두류,417.13,45.3894,14.14,18.2406,1.0605,2.8280000000000003,134.33,1923.04
1502,도미 매운탕,찌개 및 전골류,139.59,10.0089,17.523000000000003,3.3561,3.2076,2.97,59.400000000000006,1042.47
1503,라면_만두,면 및 만두류,763.0,107.03,22.4,25.83,0.98,9.1,350.0,665.0
1504,라면_모듬,면 및 만두류,686.0,97.93,19.6,22.75,0.98,6.3,343.0,623.0
1505,라면_콩나물,면 및 만두류,553.0,79.52,15.400000000000002,18.76,0.91,5.6000000000000005,294.0,441.0
1506,만두국_고기만두,면 및 만두류,396.0,45.900000000000006,21.0,14.04,2.04,10.2,132.0,1116.0
1507,만두국_김치만두,면 및 만두류,402.0,45.0,22.200000000000003,14.7,2.82,11.4,156.0,1110.0
1508,메밀소바,면 및 만두류,344.0,71.84,9.96,1.28,5.76,2.8,28.0,1016.0
1509,비빔막국수,면 및 만두류,728.0,150.29,21.42,6.02,26.74,12.6,98.0,1792.0
1510,수제비_김치,면 및 만두류,214.4,40.992,8.32,0.928,1.12,2.8800000000000003,108.8,569.6
1511,스파게티,면 및 만두류,545.1,83.3845,16.195,15.6025,5.609,4.345000000000001,43.45,205.4
